x,u,t
4.764529058116231,3.908145488610354e-05,7.5
4.794589178356713,3.13226362912328e-05,7.5
4.824649298597194,2.5069130490134686e-05,7.5
4.854709418837675,2.0036140971078353e-05,7.5
4.884769539078157,1.5991276245348326e-05,7.5
4.914829659318636,1.2745202698215283e-05,7.5
4.944889779559118,1.0143906234888268e-05,7.5
4.974949899799599,8.062297223985646e-06,7.5
5.00501002004008,6.3989348368358364e-06,7.5
5.03507014028056,5.0716823964332745e-06,7.5
5.065130260521041,4.0141355848973346e-06,7.5
5.095190380761522,3.1726910269200273e-06,7.5
5.125250501002004,2.5041445016841623e-06,7.5
5.155310621242485,1.9737263940815346e-06,7.5
5.185370741482965,1.5534974653113795e-06,7.5
5.215430861723446,1.221041027742844e-06,7.5
5.245490981963927,9.58398517511313e-07,7.5
5.275551102204409,7.512045887179375e-07,7.5
5.30561122244489,5.879854789871105e-07,7.5
5.3356713426853695,4.595907522142732e-07,7.5
5.365731462925851,3.5873381126068825e-07,7.5
5.395791583166332,2.7962096215657775e-07,7.5
5.425851703406813,2.1765244743508321e-07,7.5
5.455911823647295,1.6918187277138716e-07,7.5
5.485971943887774,1.3132293233973484e-07,7.5
5.516032064128256,1.017943821042797e-07,7.5
5.546092184368737,7.87958905645542e-08,7.5
5.576152304609218,6.090877534349786e-08,7.5
5.6062124248497,4.7016763407357974e-08,7.5
5.636272545090179,3.624283606767488e-08,7.5
5.6663326653306605,2.7898973439679988e-08,7.5
5.696392785571142,2.1446226836115948e-08,7.5
5.726452905811623,1.646304666117758e-08,7.5
5.7565130260521045,1.2620198444920344e-08,7.5
5.786573146292584,9.660927842346754e-09,7.5
5.816633266533065,7.385300834340955e-09,7.5
5.846693386773547,5.637859634178568e-09,7.5
5.876753507014028,4.2979074735421005e-09,7.5
5.906813627254509,3.2718743458510704e-09,7.5
5.936873747494989,2.4873273292763756e-09,7.5
5.96693386773547,1.8882785292888884e-09,7.5
5.9969939879759515,1.4315152354812733e-09,7.5
6.027054108216433,1.0837340486616327e-09,7.5
6.057114228456914,8.193063182254176e-10,7.5
6.087174348697394,6.185385187297045e-10,7.5
6.117234468937875,4.663200341645735e-10,7.5
6.147294589178356,3.510736985852651e-10,7.5
6.177354709418838,2.6394256299778965e-10,7.5
6.207414829659317,1.9816068608504744e-10,7.5
6.237474949899799,1.4856705544376805e-10,7.5
6.26753507014028,1.1123065734337181e-10,7.5
6.297595190380761,8.316172313597152e-11,7.5
6.3276553106212425,6.208968568686546e-11,7.5
6.357715430861722,4.629269535760037e-11,7.5
6.387775551102203,3.446692332440817e-11,7.5
6.417835671342685,2.5626519749861608e-11,7.5
6.447895791583166,1.9027153556301948e-11,7.5
6.477955911823647,1.4107664266315213e-11,7.5
6.508016032064127,1.0445603270943047e-11,7.5
6.538076152304608,7.723409749119252e-12,7.5
6.56813627254509,5.702716495272041e-12,7.5
6.598196392785571,4.204861184725042e-12,7.5
6.628256513026052,3.0961268044965775e-12,7.5
6.658316633266532,2.2765805943514226e-12,7.5
6.688376753507013,1.6716469217407808e-12,7.5
6.718436873747494,1.2257540248718187e-12,7.5
6.748496993987976,8.975514909148049e-13,7.5
6.778557114228457,6.563155641949493e-13,7.5
6.808617234468937,4.79251337623479e-13,7.5
6.838677354709418,3.4947110278163155e-13,7.5
6.868737474949899,2.544816711372636e-13,7.5
6.898797595190381,1.8505422946248102e-13,7.5
6.928857715430862,1.3438126053662606e-13,7.5
6.9589178356713415,9.744855623574409e-14,7.5
6.988977955911823,7.056814837190892e-14,7.5
7.019038076152304,5.1031443247689895e-14,7.5
7.0490981963927855,3.685200968230083e-14,7.5
7.079158316633267,2.6575132438661042e-14,7.5
7.109218436873746,1.913701002262904e-14,7.5
7.139278557114228,1.376080952082003e-14,7.5
7.169338677354709,9.880042502746963e-15,7.5
7.19939879759519,7.082161394363425e-15,7.5
7.229458917835672,5.0670969076407486e-15,7.5
7.259519038076151,3.616816667900292e-15,7.5
7.2895791583166325,2.572998293291401e-15,7.5
7.319639278557114,1.8206636209923058e-15,7.5
7.349699398797595,1.2761797746723533e-15,7.5
7.379759519038075,8.784462415971931e-16,7.5
7.409819639278556,5.823916321730523e-16,7.5
7.439879759519037,3.541265224632702e-16,7.5
7.469939879759519,1.672598109276984e-16,7.5
7.5,0.0,7.5
-7.5,0.0,7.6000000000000005
-7.469939879759519,2.098347937240786e-16,7.6000000000000005
-7.439879759519038,4.441135002179422e-16,7.6000000000000005
-7.409819639278557,7.299861019952825e-16,7.6000000000000005
-7.3797595190380765,1.100298247034094e-15,7.6000000000000005
-7.349699398797595,1.5971758725710608e-15,7.6000000000000005
-7.319639278557114,2.2765748953514392e-15,7.6000000000000005
-7.289579158316633,3.2142604929840172e-15,7.6000000000000005
-7.259519038076152,4.5138195938814975e-15,7.6000000000000005
-7.229458917835672,6.317506552478529e-15,7.6000000000000005
-7.19939879759519,8.820993344667542e-15,7.6000000000000005
-7.169338677354709,1.2293466266923704e-14,7.6000000000000005
-7.1392785571142285,1.7105013927486556e-14,7.6000000000000005
-7.109218436873747,2.3763930420444852e-14,7.6000000000000005
-7.079158316633267,3.2967471977755225e-14,7.6000000000000005
-7.0490981963927855,4.567083370945959e-14,7.6000000000000005
-7.019038076152305,6.318075972879246e-14,7.6000000000000005
-6.988977955911824,8.728240352967925e-14,7.6000000000000005
-6.958917835671342,1.20410999252257e-13,7.6000000000000005
-6.928857715430862,1.6588383060122965e-13,7.6000000000000005
-6.898797595190381,2.2821321202225e-13,7.6000000000000005
-6.8687374749499,3.1352814671158363e-13,7.6000000000000005
-6.838677354709419,4.3014155066976387e-13,7.6000000000000005
-6.8086172344689375,5.893121562572626e-13,7.6000000000000005
-6.778557114228457,8.062663821229229e-13,7.6000000000000005
-6.748496993987976,1.1015668206080616e-12,7.6000000000000005
-6.718436873747495,1.5029421696511203e-12,7.6000000000000005
-6.688376753507014,2.047730536156144e-12,7.6000000000000005
-6.658316633266534,2.786136809873144e-12,7.6000000000000005
-6.628256513026052,3.78556882030315e-12,7.6000000000000005
-6.598196392785571,5.136400871760908e-12,7.6000000000000005
-6.5681362725450905,6.959622993507125e-12,7.6000000000000005
-6.538076152304609,9.416977582734112e-12,7.6000000000000005
-6.508016032064129,1.2724372042063841e-11,7.6000000000000005
-6.477955911823647,1.7169599376366392e-11,7.6000000000000005
-6.447895791583166,2.3135715042519434e-11,7.6000000000000005
-6.417835671342686,3.1131828847595955e-11,7.6000000000000005
-6.387775551102204,4.183360253280074e-11,7.6000000000000005
-6.357715430861724,5.613643160266185e-11,7.6000000000000005
-6.3276553106212425,7.522517830887867e-11,7.6000000000000005
-6.297595190380761,1.0066546798733798e-10,7.6000000000000005
-6.267535070140281,1.3452303506031937e-10,7.6000000000000005
-6.2374749498997994,1.795194992331452e-10,7.6000000000000005
-6.207414829659319,2.392353824354176e-10,7.6000000000000005
-6.177354709418838,3.183742892738919e-10,7.6000000000000005
-6.147294589178356,4.231061530720392e-10,7.6000000000000005
-6.117234468937876,5.615125290749758e-10,7.6000000000000005
-6.087174348697395,7.441633894511196e-10,7.6000000000000005
-6.057114228456914,9.848631098287474e-10,7.6000000000000005
-6.027054108216433,1.3016137963325475e-09,7.6000000000000005
-5.9969939879759515,1.7178573637536498e-09,7.6000000000000005
-5.966933867735471,2.264074562092314e-09,7.6000000000000005
-5.93687374749499,2.979840361201029e-09,7.6000000000000005
-5.906813627254509,3.91646186301225e-09,7.6000000000000005
-5.876753507014028,5.1403586110155355e-09,7.6000000000000005
-5.846693386773547,6.7373875347981314e-09,7.6000000000000005
-5.816633266533066,8.818367941734067e-09,7.6000000000000005
-5.786573146292586,1.1526128589633612e-08,7.6000000000000005
-5.7565130260521045,1.504448220005104e-08,7.6000000000000005
-5.726452905811623,1.9609636809719377e-08,7.6000000000000005
-5.696392785571142,2.552468302964038e-08,7.6000000000000005
-5.666332665330661,3.3177957621773936e-08,7.6000000000000005
-5.636272545090181,4.306628419432548e-08,7.6000000000000005
-5.6062124248497,5.5824340272206214e-08,7.6000000000000005
-5.576152304609218,7.226170750350979e-08,7.6000000000000005
-5.546092184368738,9.340954167403878e-08,7.6000000000000005
-5.5160320641282565,1.2057926773247838e-07,7.6000000000000005
-5.485971943887776,1.554362818149742e-07,7.6000000000000005
-5.455911823647295,2.000923510333968e-07,7.6000000000000005
-5.425851703406813,2.572212711827204e-07,7.6000000000000005
-5.395791583166332,3.3020340698367895e-07,7.6000000000000005
-5.365731462925852,4.2330604038599093e-07,7.6000000000000005
-5.335671342685371,5.419080394016755e-07,7.6000000000000005
-5.30561122244489,6.927792922077261e-07,7.6000000000000005
-5.275551102204409,8.844276995846771e-07,7.6000000000000005
-5.245490981963928,1.1275293673279054e-06,7.6000000000000005
-5.215430861723447,1.4354610890409543e-06,7.6000000000000005
-5.185370741482966,1.8249583770917548e-06,7.6000000000000005
-5.155310621242485,2.3169273253633476e-06,7.6000000000000005
-5.125250501002004,2.9374446365862986e-06,7.6000000000000005
-5.095190380761523,3.718987413185838e-06,7.6000000000000005
-5.065130260521042,4.701943020652062e-06,7.6000000000000005
-5.0350701402805615,5.936459751533437e-06,7.6000000000000005
-5.00501002004008,7.4847114548950436e-06,7.6000000000000005
-4.974949899799599,9.423664108535642e-06,7.6000000000000005
-4.9448897795591185,1.1848449913229632e-05,7.6000000000000005
-4.914829659318638,1.487647535595341e-05,7.6000000000000005
-4.884769539078157,1.8652414367875624e-05,7.6000000000000005
-4.854709418837675,2.3354266814148544e-05,7.6000000000000005
-4.824649298597194,2.9200696799644654e-05,7.6000000000000005
-4.794589178356714,3.645990544835434e-05,7.6000000000000005
-4.764529058116233,4.546033979519617e-05,7.6000000000000005
-4.734468937875752,5.660359418896677e-05,7.6000000000000005
-4.7044088176352705,7.037992420141773e-05,7.6000000000000005
-4.674348697394789,8.738686660171328e-05,7.6000000000000005
-4.644288577154309,0.0001083515436725281,7.6000000000000005
-4.614228456913828,0.00013415732721637255,7.6000000000000005
-4.584168336673347,0.00016587564819456468,7.6000000000000005
-4.554108216432866,0.00020480386310627003,7.6000000000000005
-4.524048096192384,0.0002525102287694272,7.6000000000000005
-4.493987975951904,0.0003108871935350398,7.6000000000000005
-4.4639278557114235,0.0003822143849636104,7.6000000000000005
-4.433867735470942,0.0004692328605175186,7.6000000000000005
-4.403807615230461,0.0005752323864664,7.6000000000000005
-4.3737474949899795,0.0007041537167246497,7.6000000000000005
-4.343687374749499,0.0008607080510011636,7.6000000000000005
-4.313627254509019,0.0010505160503518432,7.6000000000000005
-4.283567134268537,0.0012802689634915728,7.6000000000000005
-4.253507014028056,0.0015579145488673666,7.6000000000000005
-4.223446893787575,0.001892870538150248,7.6000000000000005
-4.193386773547094,0.0022962683401999626,7.6000000000000005
-4.163326653306614,0.002781229483679186,7.6000000000000005
-4.1332665330661325,0.0033631768817543786,7.6000000000000005
-4.103206412825651,0.004060182299994545,7.6000000000000005
-4.073146292585171,0.004893350329906716,7.6000000000000005
-4.043086172344689,0.00588723761208666,7.6000000000000005
-4.013026052104209,0.007070303899027884,7.6000000000000005
-3.9829659318637276,0.008475388675890271,7.6000000000000005
-3.9529058116232467,0.010140203349121803,7.6000000000000005
-3.922845691382766,0.012107824368510562,7.6000000000000005
-3.8927855711422845,0.014427167012087783,7.6000000000000005
-3.8627254509018036,0.017153412955078395,7.6000000000000005
-3.8326653306613228,0.02034835730062067,7.6000000000000005
-3.802605210420842,0.02408063277393979,7.6000000000000005
-3.772545090180361,0.028425760793787835,7.6000000000000005
-3.74248496993988,0.033465971921609126,7.6000000000000005
-3.712424849699399,0.039289732832544916,7.6000000000000005
-3.682364729458918,0.04599091482781486,7.6000000000000005
-3.652304609218437,0.05366754162312248,7.6000000000000005
-3.622244488977956,0.06242006340799024,7.6000000000000005
-3.5921843687374753,0.07234912155141913,7.6000000000000005
-3.562124248496994,0.08355279495240045,7.6000000000000005
-3.532064128256513,0.09612335517406193,7.6000000000000005
-3.502004008016032,0.11014360216912866,7.6000000000000005
-3.4719438877755513,0.12568290300354315,7.6000000000000005
-3.44188376753507,0.14279310814252344,7.6000000000000005
-3.4118236472945895,0.1615045675737235,7.6000000000000005
-3.381763527054108,0.18182250520237342,7.6000000000000005
-3.3517034068136278,0.20372402731187822,7.6000000000000005
-3.3216432865731464,0.2271560333132695,7.6000000000000005
-3.291583166332665,0.25203426088796654,7.6000000000000005
-3.2615230460921847,0.27824363302942795,7.6000000000000005
-3.2314629258517034,0.30563998581303325,7.6000000000000005
-3.201402805611223,0.3340531515487483,7.6000000000000005
-3.1713426853707416,0.36329126400161804,7.6000000000000005
-3.1412825651302603,0.39314605362443916,7.6000000000000005
-3.11122244488978,0.4233988233791643,7.6000000000000005
-3.0811623246492985,0.4538267488921211,7.6000000000000005
-3.051102204408818,0.4842091350563689,7.6000000000000005
-3.0210420841683367,0.5143332843217109,7.6000000000000005
-2.9909819639278563,0.5439996846555931,7.6000000000000005
-2.960921843687375,0.5730262989123847,7.6000000000000005
-2.9308617234468937,0.6012518217811164,7.6000000000000005
-2.9008016032064132,0.6285378553291052,7.6000000000000005
-2.870741482965932,0.6547700307231324,7.6000000000000005
-2.8406813627254515,0.6798581658173332,7.6000000000000005
-2.81062124248497,0.7037355926494557,7.6000000000000005
-2.780561122244489,0.7263578148806371,7.6000000000000005
-2.7505010020040084,0.747700664388401,7.6000000000000005
-2.720440881763527,0.767758121536259,7.6000000000000005
-2.6903807615230466,0.786539948740185,7.6000000000000005
-2.6603206412825653,0.8040692655442172,7.6000000000000005
-2.630260521042084,0.8203801688409299,7.6000000000000005
-2.6002004008016035,0.8355154768303902,7.6000000000000005
-2.570140280561122,0.8495246517762157,7.6000000000000005
-2.5400801603206418,0.8624619358552859,7.6000000000000005
-2.5100200400801604,0.8743847170654626,7.6000000000000005
-2.479959919839679,0.8853521284346939,7.6000000000000005
-2.4498997995991987,0.8954238735098998,7.6000000000000005
-2.4198396793587174,0.9046592639287708,7.6000000000000005
-2.389779559118237,0.9131164503171675,7.6000000000000005
-2.3597194388777556,0.9208518253019999,7.6000000000000005
-2.329659318637275,0.9279195765965852,7.6000000000000005
-2.299599198396794,0.9343713684656235,7.6000000000000005
-2.2695390781563125,0.9402561310391596,7.6000000000000005
-2.239478957915832,0.9456199386185142,7.6000000000000005
-2.2094188376753507,0.9505059600684189,7.6000000000000005
-2.1793587174348703,0.9549544664443558,7.6000000000000005
-2.149298597194389,0.9590028830387394,7.6000000000000005
-2.1192384769539077,0.9626858749612318,7.6000000000000005
-2.089178356713427,0.9660354571461968,7.6000000000000005
-2.059118236472946,0.9690811212770091,7.6000000000000005
-2.0290581162324655,0.9718499735229014,7.6000000000000005
-1.9989979959919841,0.9743668782014098,7.6000000000000005
-1.9689378757515028,0.9766546035182516,7.6000000000000005
-1.9388777555110224,0.978733966411191,7.6000000000000005
-1.908817635270541,0.9806239742520834,7.6000000000000005
-1.8787575150300606,0.9823419617594817,7.6000000000000005
-1.8486973947895793,0.9839037219603046,7.6000000000000005
-1.8186372745490988,0.9853236304293796,7.6000000000000005
-1.7885771543086175,0.9866147623451481,7.6000000000000005
-1.7585170340681362,0.9877890021417183,7.6000000000000005
-1.7284569138276558,0.9888571457234989,7.6000000000000005
-1.6983967935871744,0.9898289953489313,7.6000000000000005
-1.668336673346694,0.9907134473929873,7.6000000000000005
-1.6382765531062127,0.9915185732714089,7.6000000000000005
-1.6082164328657313,0.9922516938592367,7.6000000000000005
-1.578156312625251,0.9929194477670489,7.6000000000000005
-1.5480961923847696,0.9935278538547,7.6000000000000005
-1.5180360721442892,0.9940823683675832,7.6000000000000005
-1.4879759519038078,0.9945879370773049,7.6000000000000005
-1.4579158316633265,0.9950490427993686,7.6000000000000005
-1.427855711422846,0.9954697486467824,7.6000000000000005
-1.3977955911823647,0.9958537373618089,7.6000000000000005
-1.3677354709418843,0.9962043470494837,7.6000000000000005
-1.337675350701403,0.9965246036168605,7.6000000000000005
-1.3076152304609217,0.9968172502018552,7.6000000000000005
-1.2775551102204412,0.9970847738555412,7.6000000000000005
-1.24749498997996,0.9973294297221328,7.6000000000000005
-1.2174348697394795,0.9975532629419726,7.6000000000000005
-1.1873747494989981,0.9977581284847441,7.6000000000000005
-1.1573146292585177,0.9979457091030141,7.6000000000000005
-1.1272545090180364,0.9981175315801091,7.6000000000000005
-1.097194388777555,0.9982749814312817,7.6000000000000005
-1.0671342685370746,0.9984193162031402,7.6000000000000005
-1.0370741482965933,0.9985516775033543,7.6000000000000005
-1.0070140280561128,0.9986731018807002,7.6000000000000005
-0.9769539078156315,0.9987845306645113,7.6000000000000005
-0.9468937875751502,0.9988868188625131,7.6000000000000005
-0.9168336673346698,0.9989807432067889,7.6000000000000005
-0.8867735470941884,0.9990670094291848,7.6000000000000005
-0.856713426853708,0.9991462588397697,7.6000000000000005
-0.8266533066132267,0.9992190742749554,7.6000000000000005
-0.7965931863727453,0.9992859854755154,7.6000000000000005
-0.7665330661322649,0.9993474739489396,7.6000000000000005
-0.7364729458917836,0.9994039773653148,7.6000000000000005
-0.7064128256513031,0.9994558935311441,7.6000000000000005
-0.6763527054108218,0.9995035839811975,7.6000000000000005
-0.6462925851703414,0.9995473772245704,7.6000000000000005
-0.6162324649298601,0.9995875716775744,7.6000000000000005
-0.5861723446893787,0.99962443831287,7.6000000000000005
-0.5561122244488983,0.9996582230513466,7.6000000000000005
-0.526052104208417,0.9996891489206102,7.6000000000000005
-0.49599198396793653,0.9997174180015594,7.6000000000000005
-0.4659318637274552,0.999743213182361,7.6000000000000005
-0.4358717434869739,0.9997666997371786,7.6000000000000005
-0.40581162324649345,0.9997880267452265,7.6000000000000005
-0.3757515030060121,0.9998073283641012,7.6000000000000005
-0.3456913827655317,0.9998247249698794,7.6000000000000005
-0.31563126252505036,0.9998403241751244,7.6000000000000005
-0.28557114228456904,0.9998542217347258,7.6000000000000005
-0.2555110220440886,0.9998665023483801,7.6000000000000005
-0.22545090180360727,0.9998772403674855,7.6000000000000005
-0.19539078156312684,0.9998865004132946,7.6000000000000005
-0.1653306613226455,0.9998943379122819,7.6000000000000005
-0.1352705410821642,0.9999007995538822,7.6000000000000005
-0.10521042084168375,0.9999059236749965,7.6000000000000005
-0.07515030060120242,0.9999097405749523,7.6000000000000005
-0.04509018036072199,0.9999122727639336,7.6000000000000005
-0.015030060120240663,0.9999135351472578,7.6000000000000005
0.015030060120239774,0.9999135351472578,7.6000000000000005
0.0450901803607211,0.9999122727639336,7.6000000000000005
0.07515030060120242,0.9999097405749523,7.6000000000000005
0.10521042084168286,0.9999059236749965,7.6000000000000005
0.1352705410821642,0.9999007995538822,7.6000000000000005
0.16533066132264462,0.9998943379122819,7.6000000000000005
0.19539078156312595,0.9998865004132946,7.6000000000000005
0.22545090180360727,0.9998772403674855,7.6000000000000005
0.2555110220440877,0.9998665023483801,7.6000000000000005
0.28557114228456904,0.9998542217347258,7.6000000000000005
0.31563126252504947,0.9998403241751244,7.6000000000000005
0.3456913827655308,0.9998247249698794,7.6000000000000005
0.3757515030060121,0.9998073283641012,7.6000000000000005
0.40581162324649256,0.9997880267452265,7.6000000000000005
0.4358717434869739,0.9997666997371786,7.6000000000000005
0.4659318637274543,0.999743213182361,7.6000000000000005
0.49599198396793565,0.9997174180015594,7.6000000000000005
0.5260521042084161,0.9996891489206102,7.6000000000000005
0.5561122244488974,0.9996582230513466,7.6000000000000005
0.5861723446893787,0.99962443831287,7.6000000000000005
0.6162324649298601,0.9995875716775744,7.6000000000000005
0.6462925851703396,0.9995473772245704,7.6000000000000005
0.6763527054108209,0.9995035839811975,7.6000000000000005
0.7064128256513023,0.9994558935311441,7.6000000000000005
0.7364729458917836,0.9994039773653148,7.6000000000000005
0.7665330661322649,0.9993474739489396,7.6000000000000005
0.7965931863727445,0.9992859854755154,7.6000000000000005
0.8266533066132258,0.9992190742749554,7.6000000000000005
0.8567134268537071,0.9991462588397697,7.6000000000000005
0.8867735470941884,0.9990670094291848,7.6000000000000005
0.9168336673346698,0.9989807432067889,7.6000000000000005
0.9468937875751493,0.9988868188625131,7.6000000000000005
0.9769539078156306,0.9987845306645113,7.6000000000000005
1.007014028056112,0.9986731018807002,7.6000000000000005
1.0370741482965933,0.9985516775033543,7.6000000000000005
1.0671342685370746,0.9984193162031402,7.6000000000000005
1.0971943887775542,0.9982749814312817,7.6000000000000005
1.1272545090180355,0.9981175315801091,7.6000000000000005
1.1573146292585168,0.9979457091030141,7.6000000000000005
1.1873747494989981,0.9977581284847441,7.6000000000000005
1.2174348697394795,0.9975532629419726,7.6000000000000005
1.247494989979959,0.9973294297221328,7.6000000000000005
1.2775551102204403,0.9970847738555412,7.6000000000000005
1.3076152304609217,0.9968172502018552,7.6000000000000005
1.337675350701403,0.9965246036168605,7.6000000000000005
1.3677354709418843,0.9962043470494837,7.6000000000000005
1.3977955911823639,0.9958537373618089,7.6000000000000005
1.4278557114228452,0.9954697486467824,7.6000000000000005
1.4579158316633265,0.9950490427993686,7.6000000000000005
1.4879759519038078,0.9945879370773049,7.6000000000000005
1.5180360721442874,0.9940823683675832,7.6000000000000005
1.5480961923847687,0.9935278538547,7.6000000000000005
1.57815631262525,0.9929194477670489,7.6000000000000005
1.6082164328657313,0.9922516938592367,7.6000000000000005
1.6382765531062127,0.9915185732714089,7.6000000000000005
1.6683366733466922,0.9907134473929873,7.6000000000000005
1.6983967935871735,0.9898289953489313,7.6000000000000005
1.7284569138276549,0.9888571457234989,7.6000000000000005
1.7585170340681362,0.9877890021417183,7.6000000000000005
1.7885771543086175,0.9866147623451481,7.6000000000000005
1.818637274549097,0.9853236304293796,7.6000000000000005
1.8486973947895784,0.9839037219603046,7.6000000000000005
1.8787575150300597,0.9823419617594817,7.6000000000000005
1.908817635270541,0.9806239742520834,7.6000000000000005
1.9388777555110224,0.978733966411191,7.6000000000000005
1.968937875751502,0.9766546035182516,7.6000000000000005
1.9989979959919832,0.9743668782014099,7.6000000000000005
2.0290581162324646,0.9718499735229014,7.6000000000000005
2.059118236472946,0.9690811212770091,7.6000000000000005
2.089178356713427,0.9660354571461968,7.6000000000000005
2.1192384769539068,0.9626858749612318,7.6000000000000005
2.149298597194388,0.9590028830387394,7.6000000000000005
2.1793587174348694,0.9549544664443558,7.6000000000000005
2.2094188376753507,0.950505960068419,7.6000000000000005
2.239478957915832,0.9456199386185143,7.6000000000000005
2.2695390781563116,0.9402561310391597,7.6000000000000005
2.299599198396793,0.9343713684656236,7.6000000000000005
2.3296593186372743,0.9279195765965853,7.6000000000000005
2.3597194388777556,0.920851825302,7.6000000000000005
2.389779559118237,0.9131164503171676,7.6000000000000005
2.4198396793587165,0.9046592639287709,7.6000000000000005
2.449899799599198,0.8954238735099,7.6000000000000005
2.479959919839679,0.8853521284346941,7.6000000000000005
2.5100200400801604,0.8743847170654628,7.6000000000000005
2.5400801603206418,0.8624619358552861,7.6000000000000005
2.5701402805611213,0.8495246517762159,7.6000000000000005
2.6002004008016026,0.8355154768303905,7.6000000000000005
2.630260521042084,0.8203801688409303,7.6000000000000005
2.6603206412825653,0.8040692655442176,7.6000000000000005
2.690380761523045,0.7865399487401854,7.6000000000000005
2.720440881763526,0.7677581215362594,7.6000000000000005
2.7505010020040075,0.7477006643884014,7.6000000000000005
2.780561122244489,0.7263578148806376,7.6000000000000005
2.81062124248497,0.7037355926494562,7.6000000000000005
2.8406813627254497,0.6798581658173337,7.6000000000000005
2.870741482965931,0.654770030723133,7.6000000000000005
2.9008016032064123,0.6285378553291058,7.6000000000000005
2.9308617234468937,0.6012518217811169,7.6000000000000005
2.960921843687375,0.5730262989123852,7.6000000000000005
2.9909819639278545,0.5439996846555937,7.6000000000000005
3.021042084168336,0.5143332843217114,7.6000000000000005
3.051102204408817,0.4842091350563695,7.6000000000000005
3.0811623246492985,0.45382674889212177,7.6000000000000005
3.11122244488978,0.4233988233791649,7.6000000000000005
3.1412825651302594,0.3931460536244398,7.6000000000000005
3.1713426853707407,0.3632912640016187,7.6000000000000005
3.201402805611222,0.33405315154874893,7.6000000000000005
3.2314629258517034,0.30563998581303387,7.6000000000000005
3.2615230460921847,0.27824363302942856,7.6000000000000005
3.2915831663326642,0.2520342608879671,7.6000000000000005
3.3216432865731456,0.22715603331327,7.6000000000000005
3.351703406813627,0.20372402731187866,7.6000000000000005
3.381763527054108,0.18182250520237384,7.6000000000000005
3.4118236472945895,0.1615045675737239,7.6000000000000005
3.441883767535069,0.1427931081425238,7.6000000000000005
3.4719438877755504,0.12568290300354348,7.6000000000000005
3.5020040080160317,0.11014360216912898,7.6000000000000005
3.532064128256513,0.0961233551740622,7.6000000000000005
3.5621242484969944,0.08355279495240071,7.6000000000000005
3.592184368737474,0.07234912155141937,7.6000000000000005
3.6222444889779553,0.06242006340799043,7.6000000000000005
3.6523046092184366,0.05366754162312265,7.6000000000000005
3.682364729458918,0.045990914827815,7.6000000000000005
3.7124248496993992,0.03928973283254503,7.6000000000000005
3.742484969939879,0.033465971921609224,7.6000000000000005
3.77254509018036,0.02842576079378792,7.6000000000000005
3.8026052104208414,0.024080632773939854,7.6000000000000005
3.8326653306613228,0.02034835730062073,7.6000000000000005
3.8627254509018023,0.01715341295507845,7.6000000000000005
3.8927855711422836,0.01442716701208783,7.6000000000000005
3.922845691382765,0.012107824368510604,7.6000000000000005
3.9529058116232463,0.010140203349121838,7.6000000000000005
3.9829659318637276,0.008475388675890302,7.6000000000000005
4.013026052104207,0.007070303899027912,7.6000000000000005
4.0430861723446885,0.005887237612086683,7.6000000000000005
4.07314629258517,0.004893350329906734,7.6000000000000005
4.103206412825651,0.004060182299994559,7.6000000000000005
4.1332665330661325,0.0033631768817543907,7.6000000000000005
4.163326653306612,0.0027812294836791975,7.6000000000000005
4.193386773547093,0.0022962683401999712,7.6000000000000005
4.223446893787575,0.001892870538150255,7.6000000000000005
4.253507014028056,0.0015579145488673726,7.6000000000000005
4.283567134268537,0.0012802689634915777,7.6000000000000005
4.313627254509017,0.0010505160503518477,7.6000000000000005
4.343687374749498,0.0008607080510011669,7.6000000000000005
4.3737474949899795,0.0007041537167246522,7.6000000000000005
4.403807615230461,0.0005752323864664021,7.6000000000000005
4.433867735470942,0.0004692328605175204,7.6000000000000005
4.463927855711422,0.000382214384963612,7.6000000000000005
4.493987975951903,0.00031088719353504105,7.6000000000000005
4.524048096192384,0.00025251022876942816,7.6000000000000005
4.554108216432866,0.00020480386310627087,7.6000000000000005
4.584168336673347,0.00016587564819456536,7.6000000000000005
4.6142284569138265,0.00013415732721637317,7.6000000000000005
4.644288577154308,0.00010835154367252862,7.6000000000000005
4.674348697394789,8.73868666017137e-05,7.6000000000000005
4.7044088176352705,7.037992420141808e-05,7.6000000000000005
4.734468937875752,5.6603594188967045e-05,7.6000000000000005
4.764529058116231,4.54603397951964e-05,7.6000000000000005
4.794589178356713,3.645990544835452e-05,7.6000000000000005
4.824649298597194,2.92006967996448e-05,7.6000000000000005
4.854709418837675,2.335426681414866e-05,7.6000000000000005
4.884769539078157,1.8652414367875722e-05,7.6000000000000005
4.914829659318636,1.4876475355953491e-05,7.6000000000000005
4.944889779559118,1.1848449913229701e-05,7.6000000000000005
4.974949899799599,9.423664108535699e-06,7.6000000000000005
5.00501002004008,7.484711454895091e-06,7.6000000000000005
5.03507014028056,5.936459751533475e-06,7.6000000000000005
5.065130260521041,4.7019430206520905e-06,7.6000000000000005
5.095190380761522,3.7189874131858613e-06,7.6000000000000005
5.125250501002004,2.9374446365863164e-06,7.6000000000000005
5.155310621242485,2.316927325363361e-06,7.6000000000000005
5.185370741482965,1.8249583770917658e-06,7.6000000000000005
5.215430861723446,1.4354610890409632e-06,7.6000000000000005
5.245490981963927,1.1275293673279126e-06,7.6000000000000005
5.275551102204409,8.844276995846827e-07,7.6000000000000005
